idx,wid,content,uid,uname,likes,created_time,keyword
3320,IigXmr5Wv,一个愿打一个愿挨，一个巴掌拍不响，谁也别怪谁，一个为了钱一个为了收视率！,5573835135,是阿超幺,0,今天 09:23,高以翔
3321,IigXmr5Wv,今天的热搜已经完全没有高以翔的任何消息了！！！垃圾浙江卫视！再也不看了！,1597113473,600只狮子lion,2,今天 09:22,高以翔
3322,IigXmr5Wv,天呐看到粉丝们写的话，眼泪一下子涌出来了,5654482064,社会我款爷,0,今天 09:22,高以翔
3323,IigXmr5Wv,@浙江卫视中国蓝 #高以翔# 电视台做个人吧，再高高在上也抵不过马上要凉的事实，就算省台不能取消，观众让你一蹶不振也是很容易的。不就是要收视率吗?整这种破节目赚收视率你不丧良心吗？,1678489252,Angelslove_amber,0,今天 09:21,高以翔
3324,IigXmr5Wv,回复@520曹刘:节目固然是他自己参加的，但是栏目组的难度设置，节目安排，后勤保障，急救措施都合理了吗？？？？？？？？建议你去看一下其他参加节目的艺人的状态和发表的言论再发表你的意见吧，撤热搜拉别人挡枪出了事不承担责任模糊大众视线浙江卫视没跑了,6843480691,不想上课的居居,0,今天 09:21,高以翔
3325,IigXmr5Wv,回复@一个严格要求自己的父亲:智商低就多看看书,6080462260,流年72041,0,今天 09:21,高以翔
3326,IigXmr5Wv,刚在上海打完炮，到了宁波就没了，可惜可惜,6227184842,火箭少女刘德华,0,今天 09:19,高以翔
3327,IigXmr5Wv,热搜已经没有了，太难过了,2896223887,九月shyea,0,今天 09:17,高以翔
3328,IigXmr5Wv,垃圾电视台，没人性，就应该给撤了，以后不要再看这样的电视台录制的节目了,5866537867,我是我万花筒_7,0,今天 09:16,高以翔
3329,IigXmr5Wv,回复@一只球球球球球球燕呀:顶你上去,2118638800,漉幺,0,今天 09:15,高以翔
3330,IigXmr5Wv,爱你，愿你安好,5906020085,VIP高飞高6迪2,0,今天 09:13,高以翔
3331,IigXmr5Wv,愿善良的人，也被善良对待， 家人健康。,6429984797,半俗半雅8,0,今天 09:13,高以翔
3332,IigXmr5Wv,别说了，我恨死他们了,6227634189,ZG的可爱兔兔,0,今天 09:12,高以翔
3333,IigXmr5Wv,回复@Agnes金向前:是高帅哥身边的助理经纪人类的工作人员,6558586563,贪图有尔,0,今天 09:11,高以翔
3334,IigXmr5Wv,走好,2710469933,清风有梦寄倩人LQ,0,今天 09:10,高以翔
3335,IigXmr5Wv,,6074649084,momo茉莉,0,今天 09:09,高以翔
3336,IigXmr5Wv,回复@楚西杉子:垃圾台是不是第一时间抢救不知道，毕竟他们也不敢公开视频。但是他们确实是第一时间删掉了所有关于高以翔的微博，第一时间花钱撤热搜，第一时间吃人血馒头把视频标题弄成这样 评论配图,2648292821,不吃鱼的阿么么,0,今天 09:09,高以翔
3337,IigXmr5Wv,你无辜地倒下，又被下一个热点淹没。不值得。,angchenli198952,我才不是橙子,0,今天 09:09,高以翔
3338,IigXmr5Wv,回复@楚西杉子:现在撤的一个不留,3575925737,诗地里的小胡椒,0,今天 09:08,高以翔
3339,IigXmr5Wv,回复@楚西杉子:浙江卫视没有第一时间救人，这么超负荷工作，没有专业的救助团队，导致了高以翔去世！如果觉得大众误会你们了，请公布视频，公布救人节点，我相信你们都拍摄出来了当时的画面，而不是撤热搜，控评论@浙江卫视中国蓝，去高以翔每个话题评论，让你撤热搜,2805146767,Purple简简单单,1,今天 09:04,高以翔
3340,IigXmr5Wv,,2127990255,cdtv赵刚,0,今天 09:04,高以翔
3341,IigXmr5Wv,太过份了,1878202987,木子可小可,0,今天 09:04,高以翔
3342,IigXmr5Wv,太可惜了,1842094701,D星辰O_o,0,今天 09:04,高以翔
3343,IigXmr5Wv,世事无常，虽然不认识，感觉好年轻的生命忽然之间就没了，还是很难过。,3911873504,岁月静好Yating,0,今天 09:03,高以翔
3344,IigXmr5Wv,温暖的人需要温柔以待,3815093587,代表月亮的美少女i,0,今天 09:02,高以翔
3345,IigXmr5Wv,回复@_美少女鸭鸭:不能跑偏 就是节目组的问题 没有及时抢救 没有基本医疗人员候场！所以失去了高高 我们惋惜 我们伤心 为什么偏偏是高以翔 我们痛心！！！💔 💔,5857606085,菊次郎的夏天的西瓜,0,今天 09:02,高以翔
3346,IigXmr5Wv,高先生和这个人世永别了，连热搜都没有他的名字了，互联网的失忆，让我心痛，再也不看浙江卫视。,3136186233,阿绛君April,0,今天 09:01,高以翔
3347,IigXmr5Wv,父母和喜欢他的粉丝多痛心啊，这不是挖人心头肉么,2014185695,之羽诺,0,今天 09:01,高以翔
3348,IigXmr5Wv,神仙父母了,5712897451,城堡里的暮雪,0,今天 09:01,高以翔
3349,IigXmr5Wv,一路走好,6224179185,哈利路亚213213,0,今天 09:00,高以翔
3350,IigXmr5Wv,回复@楚西杉子:蓝台说家人说低调处理，低调处理不代表不追究你们的责任。,owbell830,发财少女2019,0,今天 09:00,高以翔
3351,IigXmr5Wv,回复@不想上课的居居:节目组得罪你了？,6363599980,LonelyNightandme,0,今天 08:59,高以翔
3352,IigXmr5Wv,@追我吧 @浙江卫视中国蓝 道歉啊,3095951023,橙涩xxxx,0,今天 08:59,高以翔
3353,IigXmr5Wv,回复@紫水晶aitao:他们不缺钱的 自己的儿子死了在他们心里一个台都抵不来,3021991981,今天也超饿der,0,今天 08:59,高以翔
3354,IigXmr5Wv,,5050909212,与旎,0,今天 08:58,高以翔
3355,IigXmr5Wv,回复@Agnes金向前:不知道他们人血馒头吃得好不好晚上睡觉的时候睡的好不好,3021991981,今天也超饿der,0,今天 08:57,高以翔
3356,IigXmr5Wv,一般情况下，什么样的父母教出什么样的孩子，可见他们一家人都很随和善良，真的可惜。但是人生就是这样，充满未知与无奈，仍然幸存的我们只能缅怀，只能更好的活下去。,5874123092,四月与哀伤,0,今天 08:54,高以翔
3357,IigXmr5Wv,这个事就是安全责任事故，不追责的吗？？！！,7343836095,夹心巧克力棒棒糖,0,今天 08:54,高以翔
3358,IigXmr5Wv,安慰台湾工作人员，并不某江台，有些台也太不要脸了,3727307311,站迷,0,今天 08:53,高以翔
3359,IigXmr5Wv,看哭了,min39,Amm怪阿姨,0,今天 08:53,高以翔
3360,IigXmr5Wv,难过,2909939431,以后不再吃肉肉,0,今天 08:53,高以翔
3361,IigXmr5Wv,一家人都太善良了,7185310539,徐绘荞爱吃素,0,今天 08:52,高以翔
3362,IigXmr5Wv,回复@娱乐揭秘蜀黍:他的粉丝们呢，为什么不发声。蓝台只手遮天，掩盖真相，避重就轻。眼睁睁的看着热搜被撤，我们为何不联合起来讨伐@浙江卫视中国蓝 ，让他们正面道歉，真的不忍心看着高以翔就这样痛苦的离去～,5927737619,奔跑的Cc橙子,0,今天 08:51,高以翔
3363,IigXmr5Wv,天啊,5746684828,明天好像要上班,0,今天 08:51,高以翔
3364,IigXmr5Wv,希望浙江台一定要给你及家人，还有你的粉丝，以及身为普通民众的我们一个说法，还有一个满意的交代,5629501476,ZHANGHUI1201,0,今天 08:51,高以翔
3365,IigXmr5Wv,回复 @庞仕华:路人也好，粉丝也好，也只是想要一个真相，我们表达自己的诉求是我们自己的事，你是电视台的公关还是杨天真养的水军洗地党你自己知道，和你这种微博只有一条粉丝只有一个的赤裸裸的水军讲话也没什么必要,2825495144,_今天只做一件事,0,今天 08:49,高以翔
3366,IigXmr5Wv,浙江卫视和高以翔的热搜啥都没有了,3135603865,恣意盎然两春秋S,0,今天 08:49,高以翔
3367,IigXmr5Wv,虽然道歉已经挽回不了生命，但是节目组真的就毫无责任毫无愧疚吗？！错过最佳抢救时机，难道不就是节目组准备不充分的原因？！会有报应的！,6388716662,25的柒小閣,0,今天 08:49,高以翔
3368,IigXmr5Wv,希望你在天堂快乐，再见了王沥川，再见了高以翔！,3499238212,LucySunny888,0,今天 08:49,高以翔
3369,IigXmr5Wv,,1817946931,还能更傻吗,0,今天 08:48,高以翔
3370,IigXmr5Wv,热搜已经下去了，真快。,2799381047,秀逗的瞄瞄,0,今天 08:47,高以翔
3371,IigXmr5Wv,浙江卫视还我高以翔还我王沥川,3287559803,孤城月独临映,0,今天 08:46,高以翔
3372,IigXmr5Wv,回复@悦悦是个小太阳呢:杀人台@浙江卫视中国蓝,3303117560,YWUGAN,0,今天 08:46,高以翔
3373,IigXmr5Wv,好心痛 好想哭,6374800787,-梁燕茗,0,今天 08:45,高以翔
3374,IigXmr5Wv,今天早上看到这个消息，我真的不敢相信，泪水已经浸湿我的眼睛，心里仿佛一块石头，不敢相信……为什么，为什么？？？以后再以看不到你的任何信息了，这个什么电视台，什么鬼节目？,3499238212,LucySunny888,0,今天 08:44,高以翔
3375,IigXmr5Wv,❤️,3024686271,小跟班daner,0,今天 08:44,高以翔
3376,IigXmr5Wv,大v们可以来一次微博话题，拒绝看浙江卫视，热搜撤的太快，接受不了,2949357711,火锅李胖子玲,0,今天 08:44,高以翔
3377,IigXmr5Wv,回复 @庞仕华:？求你别洗地了，烂钱可不好恰 小心一天报应到你自己头上。为什么一个那么大的电视台不敢公开录像？为什么要删掉目击者的微博？为什么要发通稿歪曲事实说父母安慰电视台工作人员？就是因为他没有如他声明所言“第一时间”施救！要证明有没有也很简单，公布视频最直接呢,2825495144,_今天只做一件事,0,今天 08:41,高以翔
3378,IigXmr5Wv,回复@沈宇松:蓝台转移视线，公关手段,2180270085,ouyangjing212,0,今天 08:39,高以翔
3379,IigXmr5Wv,温柔善良体贴,3122584217,Hope_wy,0,今天 08:39,高以翔
3380,IigXmr5Wv,回复@楚西杉子:你说的太对了，这种态度令人作呕，如果他遭此厄运也被如此对待，我们普通人更是悲惨,2180270085,ouyangjing212,0,今天 08:39,高以翔
3381,IigXmr5Wv,@浙江卫视中国蓝 @追我吧 杀人偿命！！草菅人命！！！！！！你们以为自己杀死的只是一个叫做“高以翔”的人吗？你们杀了好多个人！！！！杀了一个孝顺的儿子，杀了一个温柔的丈夫，杀了一个可爱的爸爸……你们沾了好多血！！！！,6208402020,茜敏X_M,0,今天 08:37,高以翔
3382,IigXmr5Wv,热搜掉的好快  天呐,3169872677,老蜀黍oO,0,今天 08:35,高以翔
3383,IigXmr5Wv,rs都要没了,2965299083,不吃草莓味的Lillian,0,今天 08:35,高以翔
3384,IigXmr5Wv,是安慰台湾的工作人员，不是安慰追我吧的工作人员！浙江台想偷换概念？,2876571017,-liyonghui-,0,今天 08:35,高以翔
3385,IigXmr5Wv,逝者安息。资本运作真流氓操作。,2137995905,ZCT少年是真,0,今天 08:34,高以翔
3386,IigXmr5Wv,天堂安息,7297649714,王灵迪2019,0,今天 08:34,高以翔
3387,IigXmr5Wv,回复@桃花一支簪眉边:你跟死者什么关系？或着说死者的死亡跟你有什么关联，以致于你要看他的死亡视频？你有什么资格看或许可以做为证据的资料？ 和人家艺人没有关系，死者朋友都不像你这么大喊大叫！你却在这里叫，身份不尴尬吗？,6549937271,庞仕华,0,今天 08:34,高以翔
3388,IigXmr5Wv,浙江卫视biss,5694446192,Ngodupwangmo0310,0,今天 08:34,高以翔
3389,IigXmr5Wv,浙江卫视全是死人么？！,5798211046,姑苏城中的寒山寺,0,今天 08:33,高以翔
3390,IigXmr5Wv,回复@小陶自律且强大:父母太宽容了,2815873937,我不是不二家姑娘,0,今天 08:33,高以翔
3391,IigXmr5Wv,[蠟燭][蠟燭]不是你的粉 但挺可惜的,1822274532,-ywy--,0,今天 08:31,高以翔
3392,IigXmr5Wv,父母多么善良的人啊，,1587723775,--Minerva__,0,今天 08:30,高以翔
3393,IigXmr5Wv,我认为一定是女巫的魔法才让你睡了,5127067691,雨蕊96097,0,今天 08:30,高以翔
3394,IigXmr5Wv,高以翔 ❤  再见 ,5863009652,龙禹仙,0,今天 08:29,高以翔
3395,IigXmr5Wv,回复@_今天只做一件事:呵呵，你以什么身份要靠死者死前视频？笑话，什么都想看，你以为你是谁？,6549937271,庞仕华,0,今天 08:28,高以翔
3396,IigXmr5Wv,本来没有一直没有留言，只是关注着，但是真是让人难过。,1806755445,亲爱的陈小懒同学,0,今天 08:28,高以翔
3397,IigXmr5Wv,蓝台biss,5450754044,咩情况噶,0,今天 08:27,高以翔
3398,IigXmr5Wv,回复@桃花一支簪眉边:恼羞成怒？？？什么鬼？邀请个朋友算什么权利？不敢露脸，我露脸干嘛啊！你神经病啊！我真名，你可以去公安局查！民怨在哪里，我怎么看不到？新闻哪里报道了，你看到那些文章叫新闻的话，我无话可说。你现在才看到？意外事故，没见过啊！ 死者家属朋友眼睛都不好，只有你看到了,6549937271,庞仕华,0,今天 08:26,高以翔
3399,IigXmr5Wv,@Missna_：垃圾浙江台 错过了最佳救治时间,angnana05,Missna_,0,今天 08:26,高以翔
3400,IigXmr5Wv,回复@娱乐揭秘蜀黍:卧槽被蓝台的不要脸给震惊了，父母安慰的是跟在高以翔身边的工作人员，不是你们！！！不要脸蓝台的工作人员！！！,6879947904,夏沐与颜,0,今天 08:25,高以翔
3401,IigXmr5Wv,年轻的生命，哎，一路走好,1957878917,霍总的地盘,0,今天 08:24,高以翔
3402,IigXmr5Wv,难过难过......,3913822059,snow950,0,今天 08:24,高以翔
3403,IigXmr5Wv,鼻子酸了,5101866848,苒苒出没,0,今天 08:22,高以翔
3404,IigXmr5Wv,梅毒台没心,5681872795,杀死木春,0,今天 08:22,高以翔
3405,IigXmr5Wv,浙江卫视就这么不负责任了吗！,5635307647,加成雨山,0,今天 08:22,高以翔
3406,IigXmr5Wv,热搜一条不剩 真🐂  死🐴的fw,6718548904,群群魔王,0,今天 08:20,高以翔
3407,IigXmr5Wv,蓝台真是牛逼啊，热搜撤完完,5528634155,C米歇尔,0,今天 08:17,高以翔
3408,IigXmr5Wv,一天就被压下去了，太恶心了吧,6386520068,只爱胡歌de小懒猫,0,今天 08:15,高以翔
3409,IigXmr5Wv,真是忍不住的哭,5888631735,木以兮的盛夏,0,今天 08:15,高以翔
3410,IigXmr5Wv,高，一路走好,2544965993,你是一只小小鸡,0,今天 08:15,高以翔
3411,IigXmr5Wv,伟大的父母❤，善良的他们。,6586436755,贤惠u_u,0,今天 08:12,高以翔
3412,IigXmr5Wv,一路走好🙏🙏🙏,chenyun,Sophie陳筒靴,0,今天 08:11,高以翔
3413,IigXmr5Wv,不是他的粉丝，但觉得现场的小姐姐肯定很伤心，明明是来看他给他加油，却是见他最后一面,5128202500,云做的小布兜,0,今天 08:11,高以翔
3414,IigXmr5Wv,感谢您温柔，帅气，绅士，正能量地在人间落下一笔，我们永远想您,2025049064,SFKXI,0,今天 08:11,高以翔
3415,IigXmr5Wv,卧槽？？,3893560767,wzdxhnxwnyxhw,0,今天 08:11,高以翔
3416,IigXmr5Wv,逝者安息,1769297985,大力水手roger,0,今天 08:10,高以翔
3417,IigXmr5Wv,他那么好 那么帅   不 就是节目的错！,2313213143,珍珠奶茶_10,0,今天 08:10,高以翔
3418,IigXmr5Wv,直接被压下来了！！！某蓝真不要脸,2734397901,---咚咚,0,今天 08:10,高以翔
3419,IigXmr5Wv,台湾人素质普遍真高,6040525433,散步乌龟233,0,今天 08:10,高以翔
3420,IigXmr5Wv,热搜榜都被撤了，呵呵,2485567,伢9999,0,今天 08:09,高以翔
3421,IigXmr5Wv,热搜被撤了，垃圾蓝台,3985413012,鲤鱼快乐的每天,0,今天 08:08,高以翔
3422,IigXmr5Wv,我不太相信他父母能安慰录节目的工作人员不是他们的错,5664905119,邂利,0,今天 08:08,高以翔
3423,IigXmr5Wv,为什么热搜都被撤了，太过分了,1784278004,Bingo要奋斗,0,今天 08:08,高以翔
3424,IigXmr5Wv,眼神最温柔的明星。无论身处何处愿你时刻鲜花相伴,5695134343,be_tday羊,1,今天 08:05,高以翔
3425,IigXmr5Wv,🙏🙏🙏,3414918860,一个叫空白的名字,0,今天 08:03,高以翔
3426,IigXmr5Wv,现在热搜已经没了,7298662031,或冬或夏sf,0,今天 08:02,高以翔
3427,IigXmr5Wv,一路平安,6604080080,此去经年应是良辰好景虚设1995,0,今天 07:58,高以翔
3428,IigXmr5Wv,@抠脚的萝卜,5622210640,甜蜜溃烂,0,今天 07:57,高以翔
3429,IigXmr5Wv,回复@叶辞玖:其实我回复的那一条意思是呼吁大家关注高强度工作导致猝死这一社会现象啦，前几天，一位公安干警就倒在了训练场上，也有公交司机猝死案例，程序员猝死案例，包括我身边的人因为工作强度大导致猝死的，并没有比较的意思，只是觉得生命如此脆弱,2812109444,DJ宇大白,0,今天 07:56,高以翔
3430,IigXmr5Wv,@追我吧 @浙江卫视中国蓝 你们可以控评，但永远控制不了从现在起大家抵制浙江台所有节目的心。热搜别花太多钱了，留着以后买收视率吧。再啰嗦一句，让你们心虚的评论是删不尽的。做人别太没德了，报应皆有因果皆有轮流。,6039698375,gjwLevi702,1,今天 07:55,高以翔
3431,IigXmr5Wv,走好,6213564076,绿领小麻花,0,今天 07:54,高以翔
3432,IigXmr5Wv,@浙江卫视中国蓝 滚出来道歉,2339597010,哈哈大腰果,1,今天 07:53,高以翔
3433,IigXmr5Wv,图片评论 评论配图,2614941754,Tanzy814,0,今天 07:52,高以翔
3434,IigXmr5Wv,这个要被压下去了，,5760108361,葛Xiang,1,今天 07:49,高以翔
3435,IigXmr5Wv,终于看到一个营销号发的说安慰的是台湾那边的工作人员了,6248290,赵芊睿,1,今天 07:48,高以翔
3436,IigXmr5Wv,就想知道何方势力撤掉热搜的,ne1993,-同仁-,1,今天 07:48,高以翔
3437,IigXmr5Wv,回复@愿我一生锄奸扶弱:up,5960971808,灬duck酱,0,今天 07:46,高以翔
3438,IigXmr5Wv,浙江卫视太黑了，热搜一条都找不到！身为浙江人真感到羞耻,2507879834,candy_昕,0,今天 07:46,高以翔
3439,IigXmr5Wv,,7310656806,weweny,0,今天 07:46,高以翔
3440,IigXmr5Wv,天啊,6150412817,灰中红烬_,0,今天 07:41,高以翔
3441,IigXmr5Wv,之前有释小龙助理溺亡，后有高以翔猝死，在节目组眼里都一样吧，死了谁都一样吧，一样的处理方法，见不到有多悲伤，也见不到安全措施有完善化,5181631251,浅时光-午后缱绻,0,今天 07:40,高以翔
3442,IigXmr5Wv,节目组不道歉一下吗,5181631251,浅时光-午后缱绻,0,今天 07:39,高以翔
3443,IigXmr5Wv,二台做法简直恶心了，瞎编说出他父母都没说什么，也没有责怪他们，观众说什么，我天，有钱能使鬼推磨，为了把热度降下去真是使了各种方法啊，资本的力量真是强大,2638364111,小红红帽LIN,0,今天 07:38,高以翔
3444,IigXmr5Wv,父母没了孩子,1852284367,Queen董大美,0,今天 07:34,高以翔
3445,IigXmr5Wv,回复@楚西杉子:不是粉丝，但是非常喜欢王沥川！无尽无尽的惋惜！家人和朋友怎么能接受，我这样一个普通人都难过很久很久……,6462008852,小绵羊修练神功,0,今天 07:33,高以翔
3446,IigXmr5Wv,看这些新闻心里就难受，白发人送黑发人,0000808,tiger不是lily,0,今天 07:33,高以翔
3447,IigXmr5Wv,一路走好,6320469996,嫣然6320469996,0,今天 07:32,高以翔
3448,IigXmr5Wv,你他妈怪浙江卫视干嘛？这人看起来肌肉鼓鼓，且强壮。跑个步死了？怪谁？中国那么多流水线夜班工人长年工作怪过谁？,1882774835,心_你个大嗓门,0,今天 07:30,高以翔
3449,IigXmr5Wv,热搜买的一点关于他的消息都没有了，,1810348553,陌陌momola,0,今天 07:29,高以翔
3450,IigXmr5Wv,回复@不想上课的居居:他这么温柔，父母一定也是好的！所以某卫视？？,6387226334,安康的大橘子,0,今天 07:25,高以翔
3451,IigXmr5Wv,回复@不想上课的居居:节目组一直在甩锅，说是他自己身体不好猝死的，世上有鬼的话能不能先把他们带走,5321761572,啊ya二哥,0,今天 07:24,高以翔
3452,IigXmr5Wv,浙江卫视💩🐴@浙江卫视中国蓝,5453647420,炉火棉花糖,0,今天 07:24,高以翔
3453,IigXmr5Wv,这个世道怎么了，发生事故居然没人道歉，轻飘飘的一纸声明就完了？不看浙江卫视从我做起,puland,酱鲁鲁,1,今天 07:23,高以翔
3454,IigXmr5Wv,台湾人最美🙏🙏🙏,3092796965,用户tlgqnkrkps,0,今天 07:23,高以翔
3455,IigXmr5Wv,回复@喜气洋洋__:可能今天就撤了 评论配图,6083237876,Willnes-Chen,0,今天 07:23,高以翔
3456,IigXmr5Wv,热搜呢？？,5453647420,炉火棉花糖,1,今天 07:23,高以翔
3457,IigXmr5Wv,回复@Forever闪闪发光:昌乐路汇银国际这边,6083237876,Willnes-Chen,0,今天 07:17,高以翔
3458,IigXmr5Wv,要是事故现场救护设备齐全，节目组及时发现及时抢救，就不会是这样的结果了,5468539238,小花花的咩咩哒,1,今天 07:15,高以翔
3459,IigXmr5Wv,热搜没了，2台没有,3515239155,无心不树,1,今天 07:15,高以翔
3460,IigXmr5Wv,热搜就这么一点点不见了，渣浪什么时候才能有良心,y867399,S小虎_,1,今天 07:12,高以翔
3461,IigXmr5Wv,阿弥陀佛,5109968627,Somnambulating1,0,今天 07:10,高以翔
3462,IigXmr5Wv,回复@uzi776688:对，而且一个大台，连很多人服务身价不菲的明星，还是对岸的艺人都保护不了，还指望这些机构组织部门保护你老百姓？艺人死亡都无法被正视、关注普通老百姓的死亡，有效果吗？,2435827000,卷卷卷卷米啦米哟,0,今天 07:08,高以翔
3463,IigXmr5Wv,一直讨厌浙江台,1869891400,那么酷的黑蜻蜓,0,今天 07:01,高以翔
3464,IigXmr5Wv,好好一个人，，,6283983834,莫忧63705,0,今天 06:57,高以翔
3465,IigXmr5Wv,是安慰台湾工作人员！！,2027665023,程金妮,0,今天 06:56,高以翔
3466,IigXmr5Wv,心痛,nniefanfanfan,FanFanning-,1,今天 06:54,高以翔
3467,IigXmr5Wv,是不是应该公开追我吧的导演制片人，然后也给他们弄个黑名单，禁止继续娱乐行业,1661651923,星巴克奶茶_454,0,今天 06:53,高以翔
3468,IigXmr5Wv,台里领导会不会开除啊，这么大事,6360888507,yang沐尔,0,今天 06:48,高以翔
3469,IigXmr5Wv,真的好有涵养,2705935215,NIWEIZHANG,0,今天 06:37,高以翔
3470,IigXmr5Wv,,idailuyihang,造型师鲁一航,0,今天 06:34,高以翔
3471,IigXmr5Wv,我以为是国家烈士呢,6878344454,超级渣渣浪,0,今天 06:16,高以翔
3472,IigXmr5Wv,,2265861812,秋-Eva,0,今天 05:56,高以翔
3473,IigXmr5Wv,为什么是他,6895331234,我的offer在哪里188,0,今天 05:43,高以翔
3474,IigXmr5Wv,回复@阿雕努力写字了吗:不相信,5350541801,安逸如梦-66,0,今天 05:42,高以翔
3475,IigXmr5Wv,回复@娱乐揭秘蜀黍:回来了,3456zlkj,激-情-萝-莉-高-潮-喷-水,0,今天 05:27,高以翔
3476,IigXmr5Wv,@Agnes金向前: 请浙江卫视别往自己身上贴金，高高父母安慰的是台湾那边的工作人员,7003079392,你的娜姐可露露,0,今天 05:22,高以翔
3477,IigXmr5Wv,回复@楚西杉子:蓝台太不要脸了，包括帮撤热搜的转移话题的带节奏，人血馒头好吃吗，祝祝这帮人早日轮回别做人了,5857993305,queen钮祜禄,0,今天 05:02,高以翔
3478,IigXmr5Wv,回复@不想上课的居居:不把人当人看，节目组别做人了，快点轮回做畜牲吧,5857993305,queen钮祜禄,0,今天 04:59,高以翔
3479,IigXmr5Wv,看不得这些东西……“谢谢你来过，我的青春”泪目,2959410445,借我借我一双慧眼吧---,0,今天 04:40,高以翔
3480,IigXmr5Wv,连上天都在妒忌他，温柔绅士体贴阳光的大男孩,3782817981,做个安静的女子v,0,今天 04:40,高以翔
3481,IigXmr5Wv,回复@楚西杉子:老公原在在体校上过学，和他说起这件事，他说他们教练经常告诫他们，在剧烈的跑步中途不可以因为累就立即停下来，要慢慢减速一段时间身体适应后再停下。,5610468153,赤橙黄绿青蓝紫1234567hhh,1,今天 04:25,高以翔
3482,IigXmr5Wv,好難過 真的 ..,4555,rkbbcc,0,今天 04:22,高以翔
3483,IigXmr5Wv,不是我阴暗，我怎么这么不爱信一对年迈古稀的老夫妇 儿子走了第一时间赶到现场还可以如此理智安慰现场的人？这不符合人之常情吧,1138849231,北欧青岛妞儿,0,今天 04:16,高以翔
3484,IipNXjNZe,她该多难过啊，明明是陪了她那么久的男孩子。,6605500670,一只村草,87600,今天 09:07,高以翔
3485,IipNXjNZe,浙江卫视配不上人家的善良！！,1885783710,阿君呱,70936,今天 09:07,高以翔
3486,IipNXjNZe,明明都要订婚了。,5538113951,想被汪苏泷翻牌,39114,今天 09:08,高以翔
3487,IipNXjNZe,所以又开始撤热搜了吗,7325355852,Silhouettes要加油,0,1分钟前,高以翔
3488,IipNXjNZe,好心痛……,5353054027,心明媚不忧伤,0,1分钟前,高以翔
3489,IipNXjNZe,！,6345422636,永远16岁的坂凛,0,1分钟前,高以翔
3490,IipNXjNZe,这个热搜都要撤么？是人么？,5362193115,浮岛paca,0,1分钟前,高以翔
3491,IipNXjNZe,希望她能带着他的美好更好的生活,7340599863,起死回生后疯了度成了妖,0,1分钟前,高以翔
3492,IipNXjNZe,回复@方Ning方xi__吖吖吖:但心你爹妈吧,7319170846,庆儿201910,0,1分钟前,高以翔
3493,IipNXjNZe,别让热搜掉下来！！拜托了,6272179096,Pa_yeo朴野,1,1分钟前,高以翔
3494,IipNXjNZe,高先生尸骨未寒，现场观众证实节目组存在严重安全问题， 专业人员不到位，设备不齐全，抢救不及时，导致高先生的离去，事情发生后，zjws竟然不肯正面道歉，承担责任，反而撤热搜，删爆料贴，引导舆论，其心可诛。我们不能接受吃人血馒头还逍遥法外。,2949017941,无敌爆胎番茄酱-,0,1分钟前,高以翔
3495,IipNXjNZe,哎可惜,6880885662,粉色水晶ljj,0,1分钟前,高以翔
3496,IipNXjNZe,回复@不太好笑么:道歉是对家人吧，发出来给网友看也没啥用啊,6322240249,墙头草的小号,0,1分钟前,高以翔
3497,IipNXjNZe,😁,6606696536,回忆的余光02,0,1分钟前,高以翔
3498,IipNXjNZe,回复@阿君呱:节目组真的对不起他爸爸妈妈的大度和高以翔发生的事故 人心果然都是被狗吃了,5198060683,你今天学习了吗做题了吗,0,1分钟前,高以翔
3499,IipNXjNZe,天论如何、我们终会相遇,6562939159,咘咘gg,0,1分钟前,高以翔
3500,IipNXjNZe,帮,5673015890,今年去海南17,0,1分钟前,高以翔
3501,IipNXjNZe,😁,6606696536,回忆的余光02,0,1分钟前,高以翔
3502,IipNXjNZe,回复@阿君呱:节目组真的对不起他爸爸妈妈的大度和高以翔发生的事故 人心果然都是被狗吃了,5198060683,你今天学习了吗做题了吗,0,2分钟前,高以翔
3503,IipNXjNZe,天论如何、我们终会相遇,6562939159,咘咘gg,0,2分钟前,高以翔
3504,IipNXjNZe,帮,5673015890,今年去海南17,0,2分钟前,高以翔
3505,IipNXjNZe,,6559087592,昔从yan,0,2分钟前,高以翔
3506,IipNXjNZe,图8上衣写了什么字？,5604192452,硬污大叔,0,2分钟前,高以翔
3507,IipNXjNZe,图8上衣写了什么字？,5604192452,硬污大叔,0,2分钟前,高以翔
3508,IipNXjNZe,啥,2882099825,clx1016_379,0,2分钟前,高以翔
3509,IipNXjNZe,可惜了,6845285,-熔岩a_7,0,2分钟前,高以翔
3510,IipNXjNZe,节哀,1023885767,我心V飞翔forever,0,2分钟前,高以翔
3511,IipNXjNZe,@咦哎呀哎呦喂 我不,pYY,炸串__,0,2分钟前,高以翔
3512,IipNXjNZe,@咦哎呀哎呦喂 我不,pYY,炸串__,0,2分钟前,高以翔
3513,IipNXjNZe,,1689358640,毛林88andJIM,0,2分钟前,高以翔
3514,IipNXjNZe,回复@一只村草:@KIKI魏安琪,6302901270,兔子妹妹_-,0,2分钟前,高以翔
3515,IipNXjNZe,,6758210422,昕愿成真885,0,2分钟前,高以翔
3516,IipNXjNZe,😒,6526243011,乐在咸阳,0,2分钟前,高以翔
3517,IipNXjNZe,垃圾2字台！！,3101842797,chili_ll,0,2分钟前,高以翔
